BSI_10m,CH4_Annual_Average,EVI_10m,LSWI_10m,NDRE_10m,NDVI_10m,NDWI_10m,annual_rainfall_mm,cropland_frac,mean_temp_celsius,vlcode,water_frac,VILLAGE CODE,VILLAGE NAME,DISTRICT NAME,VILLAGE PIN CODE,VILLAGE LATITUDE,VILLAGE LONGITUDE,"TOTAL CULTIVABLE AREA (IN HECTARES), IF IN ACRES DIVIDE BY 2.47","NET SOWN AREA (IN HECTARES) , IF IN ACRES DIVIDE BY 2.47","TOTAL AREA IRRIGATED (IN HECTARE), IF IN ACRES DIVIDE BY 2.47","TOTAL UNIRRIGATED LAND AREA (IN HECTARES), IF IN ACRES DIVIDE BY 2.47","TOTAL AREA COVERED UNDER IRRIGATION (DRIP, SPRINKLER), IF IN ACRES DIVIDE BY 2.47",NUMBER OF FARMERS USING DRIP/SPRINKLER IRRIGATION,TOTAL NUMBER OF FARMERS,NUMBER OF FARMERS ADOPTED ORGANIC FARMING DURING 2018-19,NUMBER OF FARMERS RECEIVED THE SOIL TESTING REPORT,DOES THE VILLAGE HAVE ACCESS TO CUSTOM HIRING CENTRE (AGRI-EQUIPMENTS),AVAILABILITY OF SOIL TESTING CENTRES,AVAILABILITY OF FERTILIZER SHOP,AVAILABILITY OF GOVERNMENT SEED CENTRES,WHETHER THIS VILLAGE IS A PART OF THE WATERSHED DEVELOPMENT PROJECT,AVAILABILITY OF VETERINARY CLINIC OR HOSPITAL,AVAILABILITY OF MILK COLLECTION CENTRE /MILK ROUTES / CHILLING CENTRES,ANY PROJECT SUPPORTING POULTRY DEVELOPMENT,ANY PROJECT SUPPORTING GOATARY DEVELOPMENT,ANY PROJECT SUPPORTING PIGERY DEVELOPMENT,DOES THE VILLAGE HAVE LIVESTOCK EXTENSION SERVICES,COMMUNITY PONDS USED FOR FISHERIES,PISCICULTURE - INLAND FISHERY/COASTAL FISHERY/ANY OTHER,COMMUNITY BIO GAS OR RECYCLE OF WASTE,AVAILABILITY OF COTTAGE AND SMALL SCALE UNITS (FABRICATION/CONSTRUCTION MATERIAL/DAIRY BASED/TEXTILE ETC.) UNITS,AVAILABILITY OF ELECTRICITY FOR DOMESTIC USE,NUMBER OF HOUSEHOLDS AVAILING BENEFITS OF PRADHAN MANTRI UJJWALA YOJANA (PMUY),TOTAL NUMBER OF HOUSEHOLDS USING CLEAN ENERGY (LPG/BIO GAS),USE OF SOLAR ENERGY/WIND ENERGY FOR ELECTRIFICATION OF THE HOUSE,NUMBER OF HOUSEHOLDS ELECTRIFIED BY SOLAR ENERGY/WIND ENERGY,NUMBER OF HOUSEHOLDS AVAILING THE BENEFITS UNDER SAUBHAGYA SCHEME,AVAILABILITY OF DRAINAGE FACILITIES,AVAILABILITY OF COMMUNITY RAIN WATER HARVESTING SYSTEM/POND/DAM/CHECK DAM ETC.,AVAILABILITY OF PIPED TAP WATER,NUMBER OF HOUSEHOLDS HAVING PIPED WATER CONNECTION,COMMUNITY WASTE DISPOSAL SYSTEM,NUMBER OF TOTAL POPULATION,NUMBER OF MALE,NUMBER OF FEMALE,NUMBER OF TOTAL HOUSEHOLD,NUMBER OF HOUSEHOLDS ENGAGED MAJORLY IN FARM ACTIVITIES,NUMBER OF HOUSEHOLDS ENGAGED MAJORLY IN NON-FARM ACTIVITIES,NUMBER OF HOUSEHOLDS WITH KUCCHA WALL AND KUCCHA ROOF,NUMBER OF HOUSEHOLDS NOT HAVING SANITARY LATRINES,NUMBER OF HOUSEHOLDS HAVING BPL RATION CARDS,TOTAL NUMBER OF ELIGIBLE HOUSEHOLDS UNDER NATIONAL FOOD SECURITY ACT (NFSA),NUMBER OF HOUSEHOLDS HAVING JAN-DHAN BANK ACCOUNT,AVAILABILITY OF MINOR FOREST PRODUCTION,NUMBER OF HOUSEHOLDS WHERE ONLY SOURCE OF LIVELIHOOD IS MINOR FOREST PRODUCTION,AVAILABILITY OF COMMUNITY FOREST,TOTAL APPROVED LABOUR BUDGET FOR THE YEAR 2018-19,TOTAL EXPENDITURE APPROVED UNDER NRM IN THE LABOUR BUDGET FOR THE YEAR 2018-19),SHP_total_geog,SHP_net_area_s,SHP_total_unir,SHP_area_irrig,SHP_canals_are,SHP_wells_tube,SHP_tanks_lake,SHP_waterfall_,SHP_closed_dra,SHP_open_drain,SHP_forest_are,SHP_barren_unc,SHP_land_under,SHP_culturable,SHP_fallows_la,SHP_current_fa,SHP_total_popu,SHP_total_hous,SHP_total_male,SHP_total_fema,Hidden_Irrigation_Intensity,Hidden_Farming_Penetration,Hidden_Flood_Irrigation_Hazard,Hidden_Stagnant_Water_Risk,Hidden_Dairy_Waste_Hazard,Hidden_Population_Pressure_On_Land,Hidden_Clean_Energy_Deficit,Hidden_Dry_Land_Fraction,Sat_Paddy_Flood_Confirmation,Sat_Water_AgriPressure,Sat_Waterlogging_Risk,Sat_Biomass_Production,Sat_DryLand_Confirmation,Sat_Biomass_Burning_Risk,Sat_Thermal_Decomposition_Rate,SHP_Irrigation_Discrepancy,Best_Irrigated_Area,SHP_Fallow_Fraction,SHP_Canal_Irrigation_Frac,SHP_Open_Drain_Fraction,Sat_NDRE_CropHealth_Pressure,Sat_MODIS_Cropland_Discrepancy,Sat_Anaerobic_Waterlogging_Index,Irrigation_Source_Canals,Irrigation_Source_Ground Water (Tube Well/Well/Pump),Irrigation_Source_Other,Irrigation_Source_Surface Water,Predicted_CH4_ppb,CRM,SMAM,CDP,In_Situ,Ex_Situ,Prime_Mover,General,Total_Machines,Layer_InSitu,Layer_ExSitu,Layer_General_PM,Layer_Schemes,merge_confidence,merge_stage,Policy_Zone
-0.2637520867763618,1910.8131701842565,2.0473297536397967,0.334155703912149,0.4970650050356289,0.7101320151957881,-0.6418404332579362,664.6101119925873,1.0,23.678360328354927,39783,0.0,39783,Patti Bharaj (2),SANGRUR,148001,30.216217,75.7308044,2.47,0.0,0.0,0.0,0.0,0,55,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,None ( Nearest facility2-5 kms),0,52,1100,550,550,225,55,0,0,5,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:152 Primary School Teachers:2,0,0,No,0.0,No,0.0,0.0,193.0,154.0,0.0,154.0,120.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1553.0,296.0,834.0,719.0,0.0,0.2444444444444444,55.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,664.6101119925873,5.0569044914902985,0.0,0.7101320151957881,0.0,154.0,77.0,0.0,0.7792207792207793,0.0,27.338575276959588,2.47,0.0,0,0,1,0,1911.9635009765625,0,1,0,0,0,0,1,2,0,0,1,1,1.0,3-key (D+B+V),Policy Failure Zone
-0.1643586634599793,1911.514248118188,1.498173892985857,0.2562373348803842,0.4016968381722266,0.5877399903413748,-0.5563597992083343,695.5560231132756,1.0,23.285884293279107,39810,0.0,39810,Kahangarh (96),SANGRUR,148026,30.09009,75.96721,295.0,0.0,15.0,16.0,2.0,34,62,27,18,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facility2-5 kms),No ( Nearest facilityMore than 10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,17,0.0,No,,30,0.0,No,<50% habitation covered,17,33,1850,1020,742,395,67,31,3,12,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:222 Primary School Teachers:7,7,28,No,0.0,No,59.0,23.0,389.0,355.0,0.0,355.0,114.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,241.0,714.0,618.0,0.0508474576271186,0.1696202531645569,33.0,0.0,0.0,0.0,395.0,0.0542372881355932,3.8435600232057614,0.0,695.5560231132756,441.9612984308278,0.0,0.5877399903413748,0.0,340.0,185.0,0.0,0.3211267605633803,0.0,26.913688157539184,280.0,0.0,0,1,0,0,1911.955078125,1,0,0,1,0,0,0,2,1,0,0,1,0.85,2-key (D+V),Policy Failure Zone
-0.1996444168145986,1910.5298447015807,1.636981489056772,0.2852619756461393,0.4316741634403119,0.6291662892124242,-0.5826942935404665,688.0536282241459,1.0,23.286005456520098,39667,0.0,39667,Bhalwan (107),SANGRUR,148024,30.3423424,75.9325943,887.0,0.0,887.0,0.0,3.0,3,500,3,8,No,No ( Nearest facility5-10 kms),Yes,No ( Nearest facility5-10 kms),No,0.0,Yes,No,No,No,Livestock Extension Officer,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,<50% habitation covered,9,80,3800,2005,1795,780,500,200,10,3,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:60 Primary School Teachers:5,60,180,No,0.0,No,0.0,0.0,1048.0,909.0,0.0,909.0,128.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3726.0,751.0,1933.0,1793.0,1.0,0.6410256410256411,497.0,0.0,0.0,0.0,780.0,0.0,253.0273723981256,0.0,688.0536282241459,1452.0025807933569,0.0,0.6291662892124242,0.0,22.0,898.0,0.0,0.1408140814081408,0.0,215.837081720156,0.0,0.0,0,1,0,0,1911.95068359375,13,0,1,10,1,1,2,28,10,1,3,14,1.0,3-key (D+B+V),Biomass Procurement Zone
-0.2460116843523221,1911.8873090351208,1.9245037302041872,0.3208719650646897,0.4719365931070903,0.6779310018320204,-0.6191142974724665,710.6089386155503,1.0,23.10264680995272,33768,0.0,33768,Roomi (143),LUDHIANA,142030,30.7747746,75.6425858,754.0,0.0,0.0,0.0,0.0,0,187,0,0,Yes,No ( Nearest facility5-10 kms),Yes,Yes,No,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,Yes,50 to 100% habitations covered,46,450,3363,1766,1597,669,187,398,0,0,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:55 Primary School Teachers:5,0,75,No,0.0,No,300000.0,300000.0,755.0,669.0,0.0,669.0,243.0,426.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,3363.0,669.0,1766.0,1597.0,0.0,0.2795216741405082,187.0,0.0,0.0,0.0,669.0,0.0,0.0,0.0,710.6089386155503,1451.0758125739571,0.0,0.6779310018320204,0.0,669.0,334.5,0.0,0.3632286995515695,0.0,88.25214291102589,754.0,0.0,0,1,0,0,1911.9464111328125,3,0,0,3,0,0,0,6,3,0,0,3,0.85,2-key (D+V),Unclassified
-0.2734176202551929,1912.882594651512,2.175276543723068,0.346519794861424,0.4945700262827368,0.7101087120365561,-0.6430018172403825,923.7338992764847,1.0,22.55090936966161,29338,0.0,29338,Mallian (117),KAPURTHALA,144620,31.333334,75.24414,3.75,0.0,0.0,0.0,0.0,0,35,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,100% habitations covered,0,45,892,454,438,139,0,0,35,18,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:25 Primary School Teachers:3,0,35,No,0.0,No,6.85,0.0,252.0,222.0,202.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,865.0,177.0,433.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,923.7338992764847,8.157287038961506,0.0,0.7101087120365561,0.0,20.0,10.0,0.0,0.0,0.0,0.0,3.75,0.0,0,0,1,0,1911.9400634765625,1,1,0,1,0,0,1,4,1,0,1,2,1.0,3-key (D+B+V),Unclassified
-0.256489894567155,1913.743144605985,1.6944337442137665,0.3530711597488346,0.4613138075560045,0.6738733685005108,-0.609994781694825,480.2901688029664,1.0,24.46139456905496,35099,0.0,35099,Muhammad Pira (285),FAZILKA,152123,30.4144154,74.02464,92.0,0.0,92.0,0.0,0.0,0,720,0,0,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,25,0.0,No,,140,0.0,No,100% habitations covered,0,350,1145,582,563,672,600,72,40,0,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:45 Primary School Teachers:3,0,400,No,0.0,No,46.52,30.23,393.0,349.0,0.0,349.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0,258.0,694.0,667.0,1.0,0.8928571428571429,600.0,0.0,0.0,0.0,672.0,0.0,32.48254669689278,0.0,480.2901688029664,155.88790446766652,0.0,0.6738733685005108,0.0,257.0,220.5,0.0,1.0,0.0,276.7882845336027,0.0,0.0,0,1,0,0,1911.9400634765625,1,0,0,1,0,0,0,2,1,0,0,1,1.0,3-key (D+B+V),Policy Failure Zone
-0.1906868665909815,1911.6909495222767,1.7418532820755903,0.2758329060409482,0.4157200693529301,0.6037377976555109,-0.5690064615495912,733.9174094607728,1.0,22.97211084760505,29758,0.0,29758,Kang Khurd (234),JALANDHAR,144629,31.36937,75.3996,663.0,0.0,663.0,0.0,0.0,0,96,0,0,No,No ( Nearest facility2-5 kms),Yes,Yes,No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,100% habitations covered,0,180,956,501,454,184,96,0,19,0,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:29 Primary School Teachers:2,0,16,No,0.0,No,0.0,0.0,705.0,686.0,0.0,686.0,0.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,178.0,472.0,425.0,1.0,0.5217391304347826,96.0,0.0,0.0,0.0,184.0,0.0,182.87721670514864,0.0,733.9174094607728,1154.8487260161164,0.0,0.6037377976555109,0.0,23.0,674.5,0.0,0.0,0.0,39.90912665788129,0.0,0.0,0,1,0,0,1911.93994140625,1,0,0,1,0,0,0,2,1,0,0,1,0.85,2-key (D+V),Policy Failure Zone
-0.1973685977518618,1910.048451000768,1.7611592765239006,0.2857730877000373,0.4244327861230214,0.6131557639483806,-0.5791528115892847,696.6210072570361,1.0,23.06411934715744,29706,0.0,29706,Pipli (220),JALANDHAR,144702,31.36937,75.3784943,155.0,0.0,155.0,0.0,0.0,0,26,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,100% habitations covered,0,93,538,275,263,137,26,0,5,0,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:28 Primary School Teachers:2,0,0,No,0.0,No,0.0,0.0,426.0,375.0,0.0,375.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.0,300.0,764.0,732.0,1.0,0.1897810218978102,26.0,0.0,0.0,0.0,137.0,0.0,44.29482859350578,0.0,696.6210072570361,272.9796878612046,0.0,0.6131557639483806,0.0,220.0,265.0,0.0,0.0,0.0,11.035252439198556,0.0,0.0,0,1,0,0,1911.9383544921875,70,0,0,55,8,6,1,140,55,8,7,70,0.85,2-key (D+V),Biomass Procurement Zone
-0.2093021778471741,1911.5115008608752,1.8009508825733294,0.2956335488216054,0.4343147373369993,0.6239767409586353,-0.5823863396629068,733.9174094607728,1.0,22.97211084760505,29759,0.0,29759,Kotha (202),JALANDHAR,144629,31.0810814,75.3382645,112.0,0.0,112.0,0.0,0.0,0,22,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,100% habitations covered,100,116,628,320,308,120,22,0,9,0,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:30 Primary School Teachers:2,0,0,No,0.0,No,0.0,0.0,118.0,112.0,0.0,112.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,115.0,298.0,285.0,1.0,0.1833333333333333,22.0,0.0,0.0,0.0,120.0,0.0,33.110957468019805,0.0,733.9174094607728,201.7064988482129,0.0,0.6239767409586353,0.0,0.0,112.0,0.0,0.0,0.0,9.554924221413986,0.0,0.0,0,1,0,0,1911.9373779296875,2,0,0,2,0,0,0,4,2,0,0,2,0.85,2-key (D+V),Unclassified
-0.1430697047882642,1913.5735042084832,1.6869993819209126,0.211365755926555,0.3950727310244913,0.5623855490275442,-0.5310844837750295,864.273304026355,0.6639202928753944,22.76681682189809,30036,0.0,30036,Nangal (130),JALANDHAR,144410,31.0270271,75.77908,312.0,0.0,294.0,18.0,0.0,0,55,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,155,0.0,No,,0,0.0,Yes,100% habitations covered,756,135,4558,2380,2178,881,55,826,14,0,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:78 Primary School Teachers:4,564,448,No,0.0,No,0.0,0.0,362.0,289.0,0.0,289.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4220.0,881.0,2211.0,2009.0,0.9423076923076924,0.0624290578887627,55.0,0.0,0.0,0.0,881.0,0.0576923076923076,62.141532242407166,0.0,864.273304026355,526.3438071593247,0.0,0.5623855490275442,0.0,5.0,291.5,0.0,0.0,0.0,21.72900020634702,86.85686862287693,0.0,0,1,0,0,1911.934814453125,0,4,0,0,0,2,2,8,0,0,4,4,1.0,3-key (D+B+V),Unclassified
-0.2311588102195741,1912.241641952727,1.7683553851040066,0.320537963505458,0.4441175247884762,0.6438135936745777,-0.5837298843351663,482.3752754165391,1.0,24.451657324235768,35052,0.0,35052,Muazzam (278),FAZILKA,152123,30.4144154,74.02464,793.0,0.0,0.0,0.0,0.0,0,55,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,None ( Nearest facility2-5 kms),0,0,3497,1792,1705,669,55,45,45,5,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:No Mid Day Meal Scheme:No Primary School Students:75 Primary School Teachers:5,0,0,No,0.0,No,68.74,44.68,807.0,715.0,1.0,715.0,6.0,708.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3280.0,642.0,1678.0,1602.0,0.0,0.0822122571001494,55.0,0.0,0.0,0.0,669.0,0.0,0.0,0.0,482.3752754165391,1402.3058203874773,0.0,0.6438135936745777,0.0,715.0,357.5,0.0,0.0083916083916083,0.0,24.42646386336619,793.0,0.0,0,1,0,0,1911.9342041015625,0,2,0,2,0,0,0,4,2,0,0,2,1.0,3-key (D+B+V),Unclassified
-0.2342020017341896,1913.933525435728,1.81100193403648,0.3104382210384387,0.4783038461426849,0.6725061535768854,-0.6240257546805451,730.1558348348038,1.0,23.084250067546748,33689,0.0,33689,Rajoana Kalan (97),LUDHIANA,141107,30.7747746,75.6425858,600.0,0.0,600.0,0.0,0.0,0,205,0,0,Yes,Yes,Yes,No ( Nearest facility5-10 kms),No,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,10,0.0,No,,0,0.0,Yes,50 to 100% habitations covered,0,300,1511,775,736,305,205,100,0,0,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:48 Primary School Teachers:30,263,26,No,0.0,No,120000.0,120000.0,616.0,600.0,0.0,600.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.0,305.0,775.0,736.0,1.0,0.6721311475409836,205.0,0.0,0.0,0.0,305.0,0.0,186.2629326230632,0.0,730.1558348348038,1086.601160421888,0.0,0.6725061535768854,0.0,0.0,600.0,0.0,0.0,0.0,98.0522884592504,0.0,0.0,0,1,0,0,1911.92333984375,2,0,0,1,0,1,0,4,1,0,1,2,1.0,3-key (D+B+V),Unclassified
-0.1635145960888882,1908.9192138497503,1.4118800475759588,0.2544341686666864,0.4021187044900995,0.5951428168357342,-0.5640294345957244,478.094247838994,1.0,24.47441705487767,35118,0.0,35118,Sureshwala (247),FAZILKA,152123,30.4144154,74.02464,250.0,0.0,250.0,0.0,0.0,0,215,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,75,0.0,No,50 to 100% habitations covered,0,195,1210,690,520,213,150,60,30,0,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:105 Primary School Teachers:6,0,105,No,0.0,No,44.32,28.8,769.0,678.0,0.0,678.0,0.0,558.0,120.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,2351.0,454.0,1245.0,1106.0,1.0,0.704225352112676,150.0,0.0,0.0,0.0,213.0,0.0,63.6085421666716,0.0,478.094247838994,352.9700118939897,0.0,0.5951428168357342,0.0,428.0,464.0,0.0,0.0,0.0,60.317805673514926,0.0,0.0,0,1,0,0,1911.9193115234373,1,1,0,2,0,0,0,4,2,0,0,2,1.0,3-key (D+B+V),Unclassified
-0.185886173929893,1916.311599725585,1.6250293135814728,0.2703722291203848,0.413567461251096,0.6149231576223094,-0.5617585323164057,505.5246594359773,1.0,24.3435519553604,35044,0.0,35044,Walle Shah Hithar (316),FAZILKA,152123,30.18018,74.30659,249.0,0.0,249.0,0.0,0.0,0,70,0,0,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,186,0.0,No,,151,0.0,No,50 to 100% habitations covered,150,200,1123,583,539,322,81,241,10,71,YesElectricity:No Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:106 Primary School Teachers:3,0,156,No,0.0,No,105000.0,105000.0,344.0,280.0,0.0,280.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.0,184.0,560.0,551.0,1.0,0.2515527950310559,81.0,0.0,0.0,0.0,322.0,0.0,67.3226850509758,0.0,505.5246594359773,404.6322990817868,0.0,0.6149231576223094,0.0,31.0,264.5,0.0,0.0,0.0,33.49896436133878,0.0,0.0,0,1,0,0,1911.9183349609373,3,0,0,3,0,0,0,6,3,0,0,3,1.0,3-key (D+B+V),Unclassified
-0.1212356444463039,1910.78301237137,1.3935410205477965,0.2034498608887244,0.3625388926024366,0.5297967964319109,-0.5183424392094592,600.097382347812,0.7820683472668059,23.98513700067548,34814,0.0,34814,Mohan Ke Uttar (168),FIROZEPUR,152022,30.2342339,74.13886,633.0,0.0,233.1,200.1,0.0,0,250,10,0,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No ( Nearest facility2-5 kms),No,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,25,0.0,No,,25,0.0,No,50 to 100% habitations covered,0,40,380,220,160,50,40,5,2,2,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:65 Primary School Teachers:2,35,25,Yes,1.0,No,800000.0,300000.0,730.0,633.0,0.0,633.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5081.0,916.0,2616.0,2465.0,0.3682464454976303,0.8,40.0,0.0,0.0,0.0,50.0,0.3161137440758294,47.42416257316166,0.0,600.097382347812,882.1114660067552,0.0,0.5297967964319109,0.0,399.9,433.05,0.0,1.0,0.0,14.501555704097465,261.9492638198881,0.0,1,0,0,0,1911.91796875,15,1,0,10,1,2,3,32,10,1,5,16,0.85,2-key (D+V),Biomass Procurement Zone
-0.1060375143297281,1913.704034426024,1.4685926088990595,0.190967342662805,0.358003878358567,0.5037616102832775,-0.4901018419723379,846.9622078349488,0.985978796310352,22.80621523879904,33635,0.0,33635,Khaira (127),LUDHIANA,141008,30.7147827,76.20283,958.0,0.0,169.0,57.0,8.0,4,300,15,6,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,121,0.0,No,,18,0.0,No,50 to 100% habitations covered,35,157,1562,937,624,250,54,80,18,12,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:36 Primary School Teachers:4,125,137,No,0.0,No,21.0,19.0,1526.0,1456.0,0.0,1456.0,30.0,1426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.0,382.0,975.0,906.0,0.1764091858037578,0.216,50.0,0.0,0.0,0.0,250.0,0.0594989561586638,32.273480910014044,0.0,846.9622078349488,1406.911719325299,0.0,0.5037616102832775,0.0,1287.0,812.5,0.0,0.0206043956043956,0.0,19.332209431362617,775.5676868653172,0.0,0,1,0,0,1911.91748046875,3,0,0,3,0,0,0,6,3,0,0,3,0.85,2-key (D+V),Unclassified
-0.2279502329996855,1910.646510059523,1.788351868508635,0.3046516189579682,0.4559555598647738,0.665937014851759,-0.6151770924001095,696.0560385019321,1.0,23.25471667943132,33737,0.0,33737,Kalsan (29),LUDHIANA,141140,30.3783779,75.7726,600.0,0.0,600.0,0.0,3.0,0,520,25,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),Yes,No,0.0,No,No,No,No,PashuSakhi/PashuMitra/GopalMitra or equivalent,0.0,No,0.0,0.0,14.0,0,0.0,No,,600,0.0,No,50 to 100% habitations covered,0,620,2520,1310,1210,640,500,100,3,0,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:520 Primary School Teachers:5,0,60,No,0.0,No,22.0,10.0,642.0,552.0,0.0,552.0,206.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333.0,443.0,1224.0,1109.0,1.0,0.78125,500.0,0.0,0.0,0.0,640.0,0.0,182.79097137478087,0.0,696.0560385019321,1073.011121105181,0.0,0.665937014851759,0.0,48.0,576.0,0.0,0.3731884057971014,0.0,227.9777799323869,0.0,0.0,0,1,0,0,1911.9110107421875,0,1,0,0,0,1,0,2,0,0,1,1,0.85,2-key (D+V),Policy Failure Zone
