BSI_10m,CH4_Annual_Average,EVI_10m,LSWI_10m,NDRE_10m,NDVI_10m,NDWI_10m,annual_rainfall_mm,cropland_frac,mean_temp_celsius,vlcode,water_frac,VILLAGE CODE,VILLAGE NAME,DISTRICT NAME,VILLAGE PIN CODE,VILLAGE LATITUDE,VILLAGE LONGITUDE,"TOTAL CULTIVABLE AREA (IN HECTARES), IF IN ACRES DIVIDE BY 2.47","NET SOWN AREA (IN HECTARES) , IF IN ACRES DIVIDE BY 2.47","TOTAL AREA IRRIGATED (IN HECTARE), IF IN ACRES DIVIDE BY 2.47","TOTAL UNIRRIGATED LAND AREA (IN HECTARES), IF IN ACRES DIVIDE BY 2.47","TOTAL AREA COVERED UNDER IRRIGATION (DRIP, SPRINKLER), IF IN ACRES DIVIDE BY 2.47",NUMBER OF FARMERS USING DRIP/SPRINKLER IRRIGATION,TOTAL NUMBER OF FARMERS,NUMBER OF FARMERS ADOPTED ORGANIC FARMING DURING 2018-19,NUMBER OF FARMERS RECEIVED THE SOIL TESTING REPORT,DOES THE VILLAGE HAVE ACCESS TO CUSTOM HIRING CENTRE (AGRI-EQUIPMENTS),AVAILABILITY OF SOIL TESTING CENTRES,AVAILABILITY OF FERTILIZER SHOP,AVAILABILITY OF GOVERNMENT SEED CENTRES,WHETHER THIS VILLAGE IS A PART OF THE WATERSHED DEVELOPMENT PROJECT,AVAILABILITY OF VETERINARY CLINIC OR HOSPITAL,AVAILABILITY OF MILK COLLECTION CENTRE /MILK ROUTES / CHILLING CENTRES,ANY PROJECT SUPPORTING POULTRY DEVELOPMENT,ANY PROJECT SUPPORTING GOATARY DEVELOPMENT,ANY PROJECT SUPPORTING PIGERY DEVELOPMENT,DOES THE VILLAGE HAVE LIVESTOCK EXTENSION SERVICES,COMMUNITY PONDS USED FOR FISHERIES,PISCICULTURE - INLAND FISHERY/COASTAL FISHERY/ANY OTHER,COMMUNITY BIO GAS OR RECYCLE OF WASTE,AVAILABILITY OF COTTAGE AND SMALL SCALE UNITS (FABRICATION/CONSTRUCTION MATERIAL/DAIRY BASED/TEXTILE ETC.) UNITS,AVAILABILITY OF ELECTRICITY FOR DOMESTIC USE,NUMBER OF HOUSEHOLDS AVAILING BENEFITS OF PRADHAN MANTRI UJJWALA YOJANA (PMUY),TOTAL NUMBER OF HOUSEHOLDS USING CLEAN ENERGY (LPG/BIO GAS),USE OF SOLAR ENERGY/WIND ENERGY FOR ELECTRIFICATION OF THE HOUSE,NUMBER OF HOUSEHOLDS ELECTRIFIED BY SOLAR ENERGY/WIND ENERGY,NUMBER OF HOUSEHOLDS AVAILING THE BENEFITS UNDER SAUBHAGYA SCHEME,AVAILABILITY OF DRAINAGE FACILITIES,AVAILABILITY OF COMMUNITY RAIN WATER HARVESTING SYSTEM/POND/DAM/CHECK DAM ETC.,AVAILABILITY OF PIPED TAP WATER,NUMBER OF HOUSEHOLDS HAVING PIPED WATER CONNECTION,COMMUNITY WASTE DISPOSAL SYSTEM,NUMBER OF TOTAL POPULATION,NUMBER OF MALE,NUMBER OF FEMALE,NUMBER OF TOTAL HOUSEHOLD,NUMBER OF HOUSEHOLDS ENGAGED MAJORLY IN FARM ACTIVITIES,NUMBER OF HOUSEHOLDS ENGAGED MAJORLY IN NON-FARM ACTIVITIES,NUMBER OF HOUSEHOLDS WITH KUCCHA WALL AND KUCCHA ROOF,NUMBER OF HOUSEHOLDS NOT HAVING SANITARY LATRINES,NUMBER OF HOUSEHOLDS HAVING BPL RATION CARDS,TOTAL NUMBER OF ELIGIBLE HOUSEHOLDS UNDER NATIONAL FOOD SECURITY ACT (NFSA),NUMBER OF HOUSEHOLDS HAVING JAN-DHAN BANK ACCOUNT,AVAILABILITY OF MINOR FOREST PRODUCTION,NUMBER OF HOUSEHOLDS WHERE ONLY SOURCE OF LIVELIHOOD IS MINOR FOREST PRODUCTION,AVAILABILITY OF COMMUNITY FOREST,TOTAL APPROVED LABOUR BUDGET FOR THE YEAR 2018-19,TOTAL EXPENDITURE APPROVED UNDER NRM IN THE LABOUR BUDGET FOR THE YEAR 2018-19),SHP_total_geog,SHP_net_area_s,SHP_total_unir,SHP_area_irrig,SHP_canals_are,SHP_wells_tube,SHP_tanks_lake,SHP_waterfall_,SHP_closed_dra,SHP_open_drain,SHP_forest_are,SHP_barren_unc,SHP_land_under,SHP_culturable,SHP_fallows_la,SHP_current_fa,SHP_total_popu,SHP_total_hous,SHP_total_male,SHP_total_fema,Hidden_Irrigation_Intensity,Hidden_Farming_Penetration,Hidden_Flood_Irrigation_Hazard,Hidden_Stagnant_Water_Risk,Hidden_Dairy_Waste_Hazard,Hidden_Population_Pressure_On_Land,Hidden_Clean_Energy_Deficit,Hidden_Dry_Land_Fraction,Sat_Paddy_Flood_Confirmation,Sat_Water_AgriPressure,Sat_Waterlogging_Risk,Sat_Biomass_Production,Sat_DryLand_Confirmation,Sat_Biomass_Burning_Risk,Sat_Thermal_Decomposition_Rate,SHP_Irrigation_Discrepancy,Best_Irrigated_Area,SHP_Fallow_Fraction,SHP_Canal_Irrigation_Frac,SHP_Open_Drain_Fraction,Sat_NDRE_CropHealth_Pressure,Sat_MODIS_Cropland_Discrepancy,Sat_Anaerobic_Waterlogging_Index,Irrigation_Source_Canals,Irrigation_Source_Ground Water (Tube Well/Well/Pump),Irrigation_Source_Other,Irrigation_Source_Surface Water,Predicted_CH4_ppb,CRM,SMAM,CDP,In_Situ,Ex_Situ,Prime_Mover,General,Total_Machines,Layer_InSitu,Layer_ExSitu,Layer_General_PM,Layer_Schemes,merge_confidence,merge_stage
-0.1385884839201221,1922.4313964603668,1.4309759084969378,0.2293949350757327,0.3827383004971935,0.5708353689012194,-0.5551474789349882,767.6952424456971,1.0,23.1379246708608,38082,0.0,38082,Sandpura (134),Tarn Taran,143303,31.2403927,74.74523,191.0,0.0,191.0,0.0,0.0,0,50,0,1,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facility1-2 kms),No ( Nearest facility1-2 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,<50% habitation covered,0,125,934,505,429,137,74,57,15,1,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:30 Primary School Teachers:2,0,45,No,0.0,No,1000000.0,300000.0,220.0,191.0,0.0,191.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,794.0,121.0,432.0,362.0,1.0,0.5401459854014599,74.0,0.0,0.0,0.0,137.0,0.0,43.81443259946494,0.0,767.6952424456971,273.3163985229151,0.0,0.5708353689012194,0.0,0.0,191.0,0.0,0.0,0.0,28.32263423679232,0.0,0.0,0,1,0,0,1919.2125244140625,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1548702147590154,1921.8834246279407,1.646578749425771,0.238309681704791,0.3957751983997432,0.5952233716197369,-0.5574577586529308,742.6827940156357,1.0,23.18908957684431,38198,0.0,38198,Sito Nauabad (191),Tarn Taran,143416,31.16374,74.77441,85.0,0.0,5.0,8.0,0.0,4,35,2,2,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facilityMore than 10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,58,0.0,No,,5,0.0,No,50 to 100% habitations covered,0,22,652,340,312,92,32,32,12,2,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:No Primary School Students:4 Primary School Teachers:2,2,2,No,0.0,No,222222.0,144444.0,310.0,286.0,0.0,286.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,69.0,218.0,223.0,0.0588235294117647,0.3478260869565217,28.0,0.0,0.0,0.0,92.0,0.0941176470588235,1.191548408523955,0.0,742.6827940156357,139.95919370119054,0.0,0.5952233716197369,0.0,281.0,145.5,0.0,0.0,0.0,12.664806348791782,80.0,0.0,0,1,0,0,1919.1845703125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.2160822043452085,1919.345232918336,2.555845627431616,0.2729194580213215,0.4357784572145592,0.7039351256410447,-0.5840597103069624,737.839201371898,0.4820471371686736,23.19753053577984,29569,0.0,29569,Nihalpur (215),KAPURTHALA,144620,31.2072067,75.18575,1.0,0.0,0.0,0.0,0.0,0,0,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,0,0,1,1,0,1,0,0,0,0,No ( Nearest facility5-10 kms),0,0,No,0.0,No,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737.839201371898,2.555845627431616,0.0,0.7039351256410447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4820471371686736,0.0,0,1,0,0,1919.1795654296875,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.238514230066262,1916.008835784916,1.906599397117301,0.322724005583325,0.4486276702190543,0.6442130996370888,-0.5970064556823138,737.7208505557851,1.0,23.19576281522316,34252,0.0,34252,Pir Mohamad (116),FIROZEPUR,142044,30.9729729,75.00063,500.0,0.0,200.0,8.0,0.0,0,300,0,0,No,No ( Nearest facility2-5 kms),Yes,No ( Nearest facility2-5 kms),No,0.0,Yes,Yes,Yes,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,Yes Number of Households utilising Solar Energy/Wind Energy : 10,Number of Households utilising Solar Energy/Wind Energy : 10,0,0.0,Yes,only one habitation is covered,0,600,2400,1225,1175,600,300,100,10,20,No ( Nearest facility2-5 kms),0,0,No,0.0,No,500000.0,100000.0,597.0,551.0,0.0,551.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,415.0,1218.0,1174.0,0.4,0.5,300.0,0.0,0.0,0.0,600.0,0.016,64.544801116665,0.0,737.7208505557851,953.2996985586504,0.0,0.6442130996370888,0.0,351.0,375.5,0.0,0.0,0.0,134.58830106571628,300.0,0.0,0,0,0,1,1919.1734619140625,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.2727908696024789,1918.9315851453823,2.501879267671392,0.3372404835220974,0.4400147294755263,0.7070029713646042,-0.5763674858829019,737.839201371898,0.0,23.19753053577984,34281,0.0,34281,Bhedanwala (59/60),FIROZEPUR,142044,31.0990982,74.9948349,58.0,0.0,0.0,0.0,0.0,0,0,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,only one habitation is covered,0,0,2,0,0,1,0,0,0,1,No ( Nearest facility2-5 kms),0,0,No,0.0,No,0.0,0.0,58.0,58.0,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737.839201371898,145.10899752494072,0.0,0.7070029713646042,0.0,58.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1919.1461181640625,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.0880533326470777,1920.5527737717928,1.3370173606401412,0.1606164798711592,0.3357665383588081,0.504955867468422,-0.4873011217172682,697.455609123935,1.0,23.340251171445004,34550,0.0,34550,Bala Megha (323),FIROZEPUR,152021,30.9369373,74.57323,25.05,0.0,2.05,1.0,1.0,0,20,0,0,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,<50% habitation covered,1,2,25,13,12,15,2,2,3,2,No ( Nearest facility5-10 kms),0,2,No,0.0,No,1.0,1.0,159.0,157.0,0.0,157.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818363273453093,0.1333333333333333,2.0,0.0,0.0,0.0,15.0,0.0399201596806387,0.3292637837358763,0.0,697.455609123935,33.49228488403554,0.0,0.504955867468422,0.0,154.95,79.525,0.0,0.0,0.0,0.6715330767176162,23.0,0.0,0,1,0,0,1919.072021484375,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1795278164960197,1917.316640155684,1.653220482625395,0.2650580241311718,0.4189390743080594,0.6104676050993681,-0.5777416147851379,740.4281887223618,0.7349610180528231,23.25203932621013,38138,0.0,38138,Punian (122),Tarn Taran,143416,31.36937,74.661,2.47,0.0,0.0,0.0,0.0,0,0,0,0,No,No ( Nearest facility< 1 km),No ( Nearest facility< 1 km),No ( Nearest facility1-2 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,None ( Nearest facility1-2 kms),0,0,1571,840,731,253,0,0,0,1,No ( Nearest facility< 1 km),0,0,No,0.0,No,0.0,0.0,328.0,298.0,0.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.0,253.0,740.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,740.4281887223618,4.083454592084726,0.0,0.6104676050993681,0.0,298.0,149.0,0.0,1.0,0.0,0.0,1.8153537145904728,0.0,0,0,1,0,1919.0224609375,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1572676852023618,1916.179252009348,1.5864218883685512,0.2446824826856689,0.3995241622829787,0.5835327402754876,-0.5542634364178272,740.4281887223618,1.0,23.25203932621013,38137,0.0,38137,Warnala (123),Tarn Taran,143316,31.36937,74.661,2.47,0.0,2.47,0.0,0.0,0,0,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility1-2 kms),No ( Nearest facility1-2 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,2.5,0,0.0,No,,0,0.0,No,None ( Nearest facility2-5 kms),0,0,1500,750,750,184,0,0,0,1,No ( Nearest facility1-2 kms),0,0,No,0.0,No,0.0,0.0,1030.0,935.0,0.0,935.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3930.0,691.0,2013.0,1917.0,1.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.6043657322336022,0.0,740.4281887223618,3.918462064270322,0.0,0.5835327402754876,0.0,932.53,468.735,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1919.004638671875,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1969673593898863,1918.0029238208715,1.7198408040241968,0.2963782253427354,0.3753009007085677,0.5739362883562303,-0.5293778125881783,738.7431663699551,1.0,23.193381459111563,34273,0.0,34273,Kot Qaim Khan (64),FIROZEPUR,142044,30.9549541,74.6293,691.0,0.0,271.0,86.0,0.0,25,40,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,None ( Nearest facility5-10 kms),0,0,182,97,85,45,0,0,0,1,No ( Nearest facility5-10 kms),0,0,No,0.0,No,0.0,0.0,424.0,326.0,0.0,326.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,61.0,13.0,35.0,26.0,0.3921852387843705,0.0,0.0,0.0,0.0,0.0,45.0,0.1244573082489146,80.31849906788129,0.0,738.7431663699551,1188.40999558072,0.0,0.5739362883562303,0.0,55.0,298.5,0.0,0.0,0.0,0.0,420.0,0.0,0,0,1,0,1918.989013671875,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.2181549890553149,1925.3005505979245,1.799398609673307,0.308942867291638,0.4282914846125595,0.6298205523430929,-0.5872871347669592,732.3643901126944,1.0,23.316989099576663,34302,0.0,34302,Ashieke (22),FIROZEPUR,152021,30.9549541,74.6293,387.1,0.0,387.0,0.0,0.0,0,0,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,None ( Nearest facility5-10 kms),0,0,910,470,430,180,0,0,0,1,No ( Nearest facility5-10 kms),0,0,No,0.0,No,0.0,0.0,424.0,386.0,0.0,386.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,174.0,468.0,414.0,0.9997416688194264,0.0,0.0,0.0,0.0,0.0,180.0,0.0,119.56088964186392,0.0,732.3643901126944,696.5472018045372,0.0,0.6298205523430929,0.0,1.0,386.5,0.0,0.0,0.0,0.0,0.1000000000000227,0.0,0,0,1,0,1918.988525390625,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.2653765993560749,1920.9515952027875,1.9249991736667127,0.3525008846545822,0.4667383762494349,0.6732660637331084,-0.6231920914291783,737.839201371898,1.0,23.19753053577984,34330,0.0,34330,Tibbi Araian (120),FIROZEPUR,142044,30.9571724,74.61743,222.0,0.0,137.0,64.0,0.0,0,56,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,None ( Nearest facility5-10 kms),0,0,392,203,189,73,0,0,0,1,No ( Nearest facility5-10 kms),0,0,No,0.0,No,0.0,0.0,144.0,134.0,0.0,134.0,6.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,65.0,187.0,174.0,0.6171171171171171,0.0,0.0,0.0,0.0,0.0,73.0,0.2882882882882883,48.29262119767776,0.0,737.839201371898,427.3498165540102,0.0,0.6732660637331084,0.0,3.0,135.5,0.0,0.044776119402985,0.0,0.0,85.0,0.0,0,0,1,0,1918.9364013671875,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1790140129988473,1918.257003300247,1.557767858889708,0.2732584086824553,0.4219986884738866,0.6101966427369862,-0.5787843587901746,767.6952424456971,1.0,23.1379246708608,38140,0.0,38140,Theh Naushera (130),Tarn Taran,143304,0.0,0.0,500.0,0.0,498.0,2.0,0.0,0,30,1,1,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,None ( Nearest facility2-5 kms),0,15,375,195,180,60,30,5,0,1,No ( Nearest facility1-2 kms),10,2,No,0.0,No,1000000.0,200000.0,185.0,167.0,0.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,48.0,152.0,143.0,0.996,0.5,30.0,0.0,0.0,0.0,60.0,0.004,136.08268752386277,0.0,767.6952424456971,778.883929444854,0.0,0.6101966427369862,0.0,331.0,332.5,0.0,1.0,0.0,12.6599606542166,2.0,0.0,0,1,0,0,1918.9124755859373,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1483857714646846,1917.364692563018,1.459155076857644,0.2412871647843112,0.3934967334823903,0.5804654146562478,-0.5620406967285003,736.1120367082734,1.0,23.27223569623701,38130,0.0,38130,Kotli Wasawa Singh (200),Tarn Taran,143416,31.2072067,74.63803,2.47,0.0,0.0,0.0,0.0,0,0,0,0,No,No ( Nearest facility1-2 kms),No ( Nearest facility1-2 kms),Yes,Yes,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,2.5,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,0,0,1920,1110,810,559,0,0,0,2,YesElectricity:Yes Toilet:None Computer Lab:No Play Ground:No Drinking Water:No Mid Day Meal Scheme:No Primary School Students:0 Primary School Teachers:0,0,0,No,0.0,No,0.0,0.0,697.0,571.0,1.0,570.0,331.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.0,334.0,939.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0.0,0.0,0.0,736.1120367082734,3.604113039838381,0.0,0.5804654146562478,0.0,570.0,285.0,0.0,0.5807017543859649,0.0,0.0,2.47,0.0,0,0,1,0,1918.91162109375,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1532453645436796,1915.8666496497665,1.5111149366209706,0.247718759274713,0.3872616289950202,0.5697603368929093,-0.5482509366523839,740.4281887223618,1.0,23.25203932621013,38176,0.0,38176,Jhugian Kalu (333),Tarn Taran,143416,31.2072067,74.63803,2.47,0.0,0.0,0.0,0.0,0,0,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,100% habitations covered,0,0,940,506,434,760,0,0,0,63,No ( Nearest facility1-2 kms),0,0,No,0.0,No,0.0,0.0,42.0,39.0,0.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,160.0,455.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,0.0,0.0,0.0,740.4281887223618,3.7324538934537976,0.0,0.5697603368929093,0.0,39.0,19.5,0.0,0.0,0.0,0.0,2.47,0.0,0,0,1,0,1918.9014892578125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1249930261402279,1916.390210138508,1.3127138261641054,0.2242411071003436,0.3620428590795877,0.5379904227913769,-0.5370484418787512,742.6827940156357,1.0,23.18908957684431,38203,0.0,38203,Umrabath (162),Tarn Taran,143416,31.2072067,74.78549,1.0,0.0,0.1,0.1,0.1,2,2,2,2,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility1-2 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,2,0.0,No,,1,0.0,No,50 to 100% habitations covered,2,2,10,6,4,4,4,0,0,2,No ( Nearest facility5-10 kms),2,2,No,0.0,No,2.0,1.0,19.0,19.0,1.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,2.0,0.1,1.0,2.0,0.0,0.0,0.0,4.0,0.1,0.0224241107100343,0.0,742.6827940156357,1.3127138261641054,0.0,0.5379904227913769,0.0,16.9,8.55,0.0,1.0,0.0,1.4481714363183509,0.9,0.0,0,1,0,0,1918.8709716796875,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.1397640526339183,1923.817829901272,1.5161917028902492,0.2412862345098987,0.3423849898855948,0.5230947205789203,-0.4850019618015733,799.5172533204453,0.823082413902542,22.91443664744048,37997,0.0,37997,Kambo Dhaiwala (355),Tarn Taran,143408,31.261261,74.99692,6680.0,0.0,0.0,0.0,0.0,0,151,0,0,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,100% habitations covered,0,0,1526,815,711,221,151,60,19,1,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:0 Primary School Teachers:0,0,211,No,0.0,No,1200000.0,400000.0,746.0,428.0,8.0,420.0,290.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.0,206.0,694.0,625.0,0.0,0.6832579185520362,151.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,799.5172533204453,10128.160575306863,0.0,0.5230947205789203,0.0,420.0,210.0,0.0,0.6904761904761905,0.0,51.700133472724815,5498.190524868981,0.0,1,0,0,0,1918.86279296875,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.2718383983459259,1920.969277759514,1.9559933909668883,0.3613779253116186,0.4667190712762554,0.6724703514999263,-0.6218739809467004,737.839201371898,1.0,23.19753053577984,34328,0.0,34328,Jaggewala Alias Musewala (133),FIROZEPUR,142044,31.0990982,74.9948349,2.47,0.0,2.47,0.0,0.0,5,20,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,2,0.0,No,50 to 100% habitations covered,0,5,250,132,118,65,0,0,5,5,No ( Nearest facility2-5 kms),0,0,No,0.0,No,11220000.0,0.0,98.0,90.0,0.0,90.0,8.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,44.0,128.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.892603475519698,0.0,737.839201371898,4.831303675688215,0.0,0.6724703514999263,0.0,87.53,46.235,0.0,0.0888888888888888,0.0,0.0,0.0,0.0,0,0,0,1,1918.802490234375,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
-0.138446945963248,1918.222655518572,1.460098456770866,0.227650069684056,0.3895533340850834,0.5739982137787136,-0.5528380142652233,759.1244097567663,1.0,23.0510400975478,38162,0.0,38162,Paragpura (153),Tarn Taran,143304,0.0,0.0,350.0,0.0,294.0,0.5,0.0,2,40,2,2,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Livestock Extension Officer,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,None ( Nearest facility1-2 kms),10,60,560,290,270,95,52,42,15,1,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:25 Primary School Teachers:2,35,6,No,0.0,No,1000000.0,200000.0,312.0,294.0,0.0,294.0,293.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,89.0,259.0,233.0,0.84,0.5473684210526316,50.0,0.0,0.0,0.0,95.0,0.0014285714285714,66.92912048711246,0.0,759.1244097567663,511.0344598698031,0.0,0.5739982137787136,0.0,0.0,294.0,0.0,0.9965986394557824,0.0,20.256773372424338,56.0,0.0,0,1,0,0,1918.8001708984373,0,0,0,0,0,0,0,0,0,0,0,0,0.0,unmatched
